id,count
1107,102.96
1109,42.95
1111,134.87
1112,115.83
1114,315.46
1116,289.07
1117,121.54
1118,92.14
1122,141.83
1124,160.88
1127,121.97
1133,217.33
1134,36.38
1135,128.91
1139,299.16
1143,57.76
1150,120.23
1151,113.13
1153,273.19
1155,26.96
1162,28.92
1163,202.27
1166,23.03
1171,85.88
1172,15.16
1173,262.03
1174,78.63
1177,121.03
1178,152.25
1184,190.07
1185,115.58
1186,116.67
1187,168.33
1188,285.75
1191,138.41
1207,123.09
1213,47.38
1215,134.23
1223,178.27
1227,118.65
1236,59.28
1237,54.03
1238,18.23
1241,30.4
1248,15.95
1250,37.89
1251,162.91
1253,116.41
1255,99.85
1257,167.12
1261,121.3
1262,339.5
1265,122.48
1273,180.38
1277,266.48
1278,112.19
1280,116.97
1284,225.5
1285,330.34
1288,34.51
1295,117.15
1297,356.24
1299,254.04
1304,150.21
1308,39.62
1310,96.07
1311,113.69
1314,97.96
1315,113.28
1318,30.6
1320,327.61
1321,297.88
1322,239.1
1330,122.57
1333,170.18
1334,236.59
1341,124.56
1344,137.47
1351,238.8
1354,102.88
1356,52.84
1363,126.74
1365,198.64
1369,130.73
1373,118.43
1375,115.6
1377,84.85
1379,130.2
1380,278.36
1381,95.22
1384,177.23
1390,197.15
1393,247.3
1395,53.18
1399,333.61
1400,94.78
1401,155.86
1404,155.39
1408,14.21
1409,28.38
1413,231.16
1416,284.93
1418,103.01
1423,109.21
1424,26.45
1425,16.39
1433,255.83
1434,144.2
1436,338.16
1442,252.44
1444,82.81
1445,100.27
1452,243.51
1455,161.3
1462,72.67
1467,74.12
1472,44.97
1475,186.88
1493,109.03
1501,230.84
1503,304.42
1504,211.38
1505,15.23
1511,208.09
1512,53.91
1513,83.94
1514,37.94
1528,256.82
1533,241.25
1534,29.86
1536,151.47
1537,79.22
1539,222.73
1550,217.5
1552,210.34
1554,203.72
1555,358.92
1556,97.49
1559,35.52
1563,254.02
1566,144.96
1567,147.26
1568,28.3
1571,231.85
1572,17.27
1574,53.77
1577,16.81
1583,69.29
1585,32.2
1586,199.18
1587,192.11
1596,147.31
1602,37.46
1604,87.29
1605,33.13
1610,316.11
1611,97.74
1616,32.53
1617,98.19
1618,16.49
1622,44.17
1623,34.17
1628,313.88
1631,16.34
1632,178.51
1633,244.16
1634,317.74
1636,219.18
1637,100.38
1643,127.23
1644,104.7
1646,100.64
1648,210.39
1651,32.26
1656,18.54
1658,147.69
1659,15.93
1665,192.02
1666,145.95
1670,42.58
1674,145.09
1679,202.98
1680,219.65
1683,331.96
1686,28.49
1691,99.96
1693,36.37
1696,40.54
1697,97.46
1703,105.0
1706,27.07
1709,172.71
1710,85.58
1712,212.59
1713,125.63
1718,334.3
1719,169.21
1722,289.27
1723,125.82
1724,285.87
1728,74.19
1730,34.25
1732,29.22
1737,42.28
1745,86.08
1747,14.28
1748,14.52
1755,102.13
1759,16.98
1761,277.67
1764,225.28
1765,159.02
1766,85.54
1768,107.04
1770,30.66
1771,148.29
1774,100.24
1785,132.84
1788,181.23
1792,14.42
1794,229.77
1797,121.61
1798,16.02
1799,276.07
1802,103.38
1806,31.91
1808,88.57
1810,247.37
1818,125.32
1819,377.79
1820,286.74
1822,227.17
1826,226.13
1827,189.4
1835,18.86
1841,115.4
1842,159.79
1843,16.7
1846,46.45
1849,107.33
1850,198.3
1851,181.76
1857,54.49
1858,184.83
1860,97.56
1861,242.78
1864,115.34
1869,321.33
1871,72.31
1872,31.32
1875,16.94
1878,227.15
1879,235.61
1885,90.23
1888,111.16
1889,30.08
1890,96.22
1896,136.88
1897,169.24
1898,114.26
1900,105.69
1905,39.82
1908,115.64
1909,102.23
1913,73.65
1918,109.75
1922,323.26
1923,129.6
1925,263.99
1926,133.57
1927,300.62
1930,207.53
1935,73.58
1939,118.26
1942,97.02
1943,230.43
1948,241.56
1949,264.81
1951,108.85
1953,123.87
1959,124.64
1963,16.03
1967,130.41
1973,268.45
1975,26.72
1976,88.1
1990,120.35
1993,114.65
1997,194.02
1999,121.94
2001,299.38
2004,84.74
2010,102.93
2013,131.95
2017,305.13
2021,112.83
2023,163.87
2026,137.93
2037,31.43
2039,200.02
2041,17.01
2046,32.56
2050,18.18
2060,239.84
2067,104.29
2069,147.41
2072,255.97
2074,140.67
2079,118.26
2083,26.95
2085,202.67
2087,16.91
2093,140.36
2094,31.79
2097,37.74
2103,100.95
2104,55.03
2107,194.94
2108,20.54
2110,101.42
2115,192.71
2117,32.9
2125,307.18
2127,269.83
2133,15.42
2134,370.32
2135,116.24
2141,258.8
2143,34.47
2145,84.83
2146,30.38
2147,289.4
2148,63.17
2149,73.43
2165,127.85
2166,164.56
2177,203.65
