title,box_off_num
"안녕, 하세요!",90504.51948399293
천국의 아이들,7.753965766320448
할머니는 일학년,13550.418204120046
두레소리,7.24714853932361
"봄, 눈",157514.2510896379
은교,122994.07469775321
간기남,753073.6116435349
시체가 돌아왔다,1491542.3561903236
말하는 건축가,2287.6863104698227
밀월도 가는 길,6450.120707183557
파파,592228.0756173863
점박이:한반도의 공룡3D,66248.93270773326
댄싱퀸,3312950.0646630637
누구의 딸도 아닌 해원,28805.737629428382
신세계,2034047.9495202785
굿바이 홈런,3387.0983472967037
불륜의 시대,1092.1023226456468
남쪽으로 튀어,912483.9952013192
좋은 친구들,1091978.0293200263
지슬 - 끝나지 않은 세월 2,2229.338889262655
누구나 제 명에 죽고 싶다,4855.959459615162
사이코메트리,550512.0452782948
환상속의 그대,4801.281527753653
몽타주,1931438.6237419574
"힘내세요, 병헌씨",1522.8557463814084
꼭두각시,49766.31792987017
홀리,1647.0256262078933
마이 라띠마,364744.93120788236
더 테러 라이브,524392.2781440705
슈퍼피쉬 - 끝없는 여정,1589.9821921116381
콩가네,7.990413803663244
허풍,296.84507265523865
젊은 엄마,828.1946701428636
노라노,11560.213335065582
노브레싱,42547.74095996087
말하는 건축 시티:홀,3423.4901528880164
댄서김의 은밀한 교수법,2.725355887291221
소원,460521.129112271
고양이 소녀,651.7194797938106
롤플레이 2 : 동침,229.29121314302407
동창생,2609794.003978454
용의자,4051839.781485874
미녀전쟁,321.74263204128175
캐치미,614398.4429966059
그 강아지 그 고양이,85693.94010129664
화려한 외출,5.382258023155242
오하이오 삿포로,926.0140183217567
마이 리틀 히어로,891221.5583386353
박수건달,5807989.508802118
배꼽,23.071142627341438
나가요 미스콜,1367.7831182577786
우아한 거짓말,27063.864073897315
미스터 컴퍼니,6404.808755099493
우리별 일호와 얼룩소,1773.5271304627458
찌라시: 위험한 소문,1476687.2933564717
조선미녀삼총사,1300250.7180126384
만찬,3674.7784543913504
한 번도 안 해본 여자,2953.429055306231
살인자,8.373067489606361
  이것이 우리의 끝이다,3782.617333993586
그댄 나의 뱀파이어,982.6278695487023
황제를 위하여,57.219136133026
레디액션! 폭력영화,3276.4466917614195
스퀴시랜드,78684.12867175869
우는 남자,1298010.5117639191
하이힐,1508906.299049742
도희야,23664.19435146689
표적,532646.0286151284
10분,62617.89138229684
메이크 유어 무브,143526.226440006
카토 프로젝트,536.2290327054585
녀녀녀,399.3372317751324
방황하는 칼날,1371509.7079844666
바리새인,6.594666348865029
욕망의 독: 중독,1919.8585333157105
설계,2203.976745378774
레쓰링,736.9715363259374
원 컷 - 어느 친절한 살인자의 기록,2195.9497043316646
픽업 아티스트,887.0303826574838
옹녀뎐,12.302784620728007
왓니껴,1828.1408012778597
족구왕,9711.129941498471
내 연애의 기억,16824.653094264904
바세코의 아이들,4007.534332445021
명량,8239987.886039225
군도: 민란의 시대,7664060.646718847
산타바바라,18868.272282638984
나는 야한 여자가 좋다,489.57800220900606
숙희,1580.1497930648536
더 테너 리리코 스핀토,5856.193194600797
기술자들,1421948.9937326147
신화 라이브 3D 더 레전드 컨티뉴스,1943.8959804883993
악사들,3571.8134331254605
울언니,5199.484134536255
정사: 위험한 성적유희,395.0031517418033
레디액션 청춘,419543.5897497027
"제자, 옥한흠",2077.2434857488056
환상,593.8380083703989
위층여자,897.6821996308322
가자! 장미여관으로 3 - 방황,1842.334944941728
나는 야한 여자가 좋다 3,431.17357533357045
스물,1766795.49964734
그라운드의 이방인,3036.945032625469
살인의뢰,222901.11784975708
살인캠프,655.7855902990523
헬머니,716746.2816153447
조류인간,43.44402923827124
최강전사 미니특공대 : 새로운 악당의 습격,30979.959586100587
생각보다 맑은,11.066145191679706
고양이 장례식,4082.4994028043566
설해,73450.23694737
나의 절친 악당들,1449812.0727119094
연평해전,2563952.800091488
극비수사,963353.2477691936
성난 화가,2576.2873511093057
은밀한 유혹,1483871.3534633222
혜경궁 홍씨,914.4205130906494
무뢰한,782151.9669096061
간신,1256819.7340144515
연애의 맛,47.61612315787289
잡식가족의 딜레마,9578.603935052875
플랑크 상수,378.8925892523003
장수상회,1121969.718955824
파울볼,36130.00191082591
춘희막이,30751.944146961527
덫: 치명적인 유혹,1591.1788283992346
션샤인 러브,27419.639600188522
사도,2447719.45191176
돼지 같은 여자,109012.96996023101
사랑이 이긴다,42027.98666477551
슈퍼레이서 엔지,6463.735465023524
제 7기사단,15.072440049675702
고백,12.440054443485538
미쓰 와이프,1107244.3991838458
위로공단,9149.266522860025
베테랑,4568104.2487191735
악인은 살아 있다,10125.755219958657
쓰리 썸머 나잇,326612.7851407995
마돈나,98315.65415469087
"나의 아들, 나의 어머니",1604.6723982735678
슬픈남자,8.223892078524244
타이밍,8175.903859936184
타투,9.88376108302024
어떤이의 꿈,407.2665670057776
해에게서 소년에게,6480.871346221993
울보 권투부,3198.078113848453
어떤살인,29.020538648057062
말하지 못한 비밀,2681.457977054267
조선안방 스캔들-칠거지악 2,430.3993085420288
