ID,actual_productivity
TEST_0428,0.66830933
TEST_0429,0.4507028
TEST_0430,0.49886394
TEST_0431,0.5512785
TEST_0432,0.47018072
TEST_0433,0.5024511
TEST_0434,0.55070597
TEST_0435,0.791615
TEST_0436,0.3307188
TEST_0437,0.6158353
TEST_0438,0.56256926
TEST_0439,0.61549675
TEST_0440,0.686762
TEST_0441,0.46209502
TEST_0442,0.45904693
TEST_0443,0.5716636
TEST_0444,0.5750281
TEST_0445,0.6118044
TEST_0446,0.58158827
TEST_0447,0.48587322
TEST_0448,0.34287468
TEST_0449,0.45519873
TEST_0450,0.46123672
TEST_0451,0.46129474
TEST_0452,0.72820884
TEST_0453,0.7165684
TEST_0454,0.9156881
TEST_0455,0.75723094
TEST_0456,0.41568393
TEST_0457,0.52252024
TEST_0458,0.5133194
TEST_0459,0.6422985
TEST_0460,0.5305331
TEST_0461,0.5807686
TEST_0462,0.5554858
TEST_0463,0.5554858
TEST_0464,0.49753538
TEST_0465,0.45050904
TEST_0466,0.617299
TEST_0467,0.45050904
TEST_0468,0.4425811
TEST_0469,0.5355497
TEST_0470,0.48254973
TEST_0471,0.44814715
TEST_0472,0.44137833
TEST_0473,0.45622507
TEST_0474,0.45622507
TEST_0475,0.5008791
TEST_0476,0.4685177
TEST_0477,0.79444826
TEST_0478,0.6857813
TEST_0479,0.71275413
TEST_0480,0.5613898
TEST_0481,0.45661288
TEST_0482,0.5282807
TEST_0483,0.6184647
TEST_0484,0.39245543
TEST_0485,0.5516187
TEST_0486,0.5615027
TEST_0487,0.5259134
TEST_0488,0.5236529
TEST_0489,0.5236529
TEST_0490,0.47610185
TEST_0491,0.5594642
TEST_0492,0.57645726
TEST_0493,0.60695684
TEST_0494,0.47930512
TEST_0495,0.58003753
TEST_0496,0.67226833
TEST_0497,0.47955918
TEST_0498,0.30904794
TEST_0499,0.23602241
TEST_0500,0.35409528
TEST_0501,0.35388643
TEST_0502,0.67978156
TEST_0503,0.4595126
TEST_0504,0.57288355
TEST_0505,0.42038
TEST_0506,0.42038
TEST_0507,0.67447436
TEST_0508,0.5104165
TEST_0509,0.34191668
TEST_0510,0.5438159
TEST_0511,0.5123714
TEST_0512,0.5964484
TEST_0513,0.61477536
TEST_0514,0.6944354
TEST_0515,0.49642387
TEST_0516,0.5700928
TEST_0517,0.5821925
TEST_0518,0.5720385
TEST_0519,0.5720385
TEST_0520,0.4724368
TEST_0521,0.44016182
TEST_0522,0.48832905
TEST_0523,0.48808807
TEST_0524,0.5606855
TEST_0525,0.59544873
TEST_0526,0.41001156
TEST_0527,0.4058474
TEST_0528,0.39565888
TEST_0529,0.37437087
TEST_0530,0.5522215
TEST_0531,0.54788625
TEST_0532,0.54388106
TEST_0533,0.56923693
TEST_0534,0.38378838
TEST_0535,0.5852999
TEST_0536,0.5846996
TEST_0537,0.502106
TEST_0538,0.36618733
TEST_0539,0.4502029
TEST_0540,0.40536907
TEST_0541,0.45176157
TEST_0542,0.5343514
TEST_0543,0.40536907
TEST_0544,0.579664
TEST_0545,0.48259363
TEST_0546,0.39701402
TEST_0547,0.55153733
TEST_0548,0.46905997
TEST_0549,0.44003835
TEST_0550,0.47226825
TEST_0551,0.34308437
TEST_0552,0.53116345
TEST_0553,0.57160944
TEST_0554,0.4965896
TEST_0555,0.5810546
TEST_0556,0.57606405
TEST_0557,0.40677664
TEST_0558,0.4688403
TEST_0559,0.58772856
TEST_0560,0.57604593
TEST_0561,0.54795843
TEST_0562,0.51101434
TEST_0563,0.5822424
TEST_0564,0.50208014
TEST_0565,0.41856572
TEST_0566,0.3898997
TEST_0567,0.4538156
TEST_0568,0.49313688
TEST_0569,0.4399299
TEST_0570,0.39013278
TEST_0571,0.44000536
TEST_0572,0.5179898
TEST_0573,0.4590686
TEST_0574,0.45434543
TEST_0575,0.5049562
TEST_0576,0.5931705
TEST_0577,0.5102967
TEST_0578,0.4039041
TEST_0579,0.64444315
TEST_0580,0.5394522
TEST_0581,0.41941467
TEST_0582,0.59952635
TEST_0583,0.5171005
TEST_0584,0.45164543
TEST_0585,0.3667425
TEST_0586,0.4825346
TEST_0587,0.73631555
TEST_0588,0.48439598
TEST_0589,0.48439598
TEST_0590,0.5440185
TEST_0591,0.54231083
TEST_0592,0.49198285
TEST_0593,0.62698084
TEST_0594,0.46454486
TEST_0595,0.52536106
TEST_0596,0.47458413
TEST_0597,0.47890934
TEST_0598,0.4445269
TEST_0599,0.4445269
TEST_0600,0.58421725
TEST_0601,0.5710292
TEST_0602,0.4901928
TEST_0603,0.50861996
TEST_0604,0.5487752
TEST_0605,0.5487752
TEST_0606,0.7865681
TEST_0607,1.003892
TEST_0608,0.48626572
TEST_0609,0.43876836
TEST_0610,0.48626572
TEST_0611,0.40418428
TEST_0612,0.5362408
TEST_0613,0.5362408
TEST_0614,0.5834041
TEST_0615,0.8077004
TEST_0616,0.74902105
TEST_0617,0.82522887
TEST_0618,0.7537721
TEST_0619,0.7135884
TEST_0620,0.3971541
TEST_0621,0.35977906
TEST_0622,0.38253975
TEST_0623,0.48678163
TEST_0624,0.6073026
TEST_0625,0.73504114
TEST_0626,0.7643692
TEST_0627,0.42200387
TEST_0628,0.5609004
TEST_0629,0.54111505
TEST_0630,0.6384899
TEST_0631,0.44597763
TEST_0632,0.48629153
TEST_0633,0.43859917
TEST_0634,0.4759568
TEST_0635,0.5002605
TEST_0636,0.45426428
TEST_0637,0.39247036
TEST_0638,0.36298028
TEST_0639,0.4345225
TEST_0640,0.54728323
TEST_0641,0.5282749
TEST_0642,0.5794272
TEST_0643,0.545721
TEST_0644,0.54083145
TEST_0645,0.5931412
TEST_0646,0.5288844
TEST_0647,0.45824894
TEST_0648,0.5585043
TEST_0649,0.8097246
TEST_0650,0.5104165
TEST_0651,0.8200029
TEST_0652,0.5913241
TEST_0653,0.49874112
TEST_0654,0.49874112
TEST_0655,0.48530018
TEST_0656,0.47020385
TEST_0657,0.48636997
TEST_0658,0.46775007
TEST_0659,0.48228684
TEST_0660,0.63943934
TEST_0661,0.8209098
TEST_0662,0.63943934
TEST_0663,0.69845045
TEST_0664,0.3952795
TEST_0665,0.59012324
TEST_0666,0.5391888
TEST_0667,0.9103734
TEST_0668,0.50242245
TEST_0669,0.50242245
TEST_0670,0.6123007
TEST_0671,0.6123007
TEST_0672,0.5956371
TEST_0673,0.77813494
TEST_0674,0.7561635
TEST_0675,0.80484766
TEST_0676,0.4932213
TEST_0677,0.4932213
TEST_0678,0.5815641
TEST_0679,0.54914594
TEST_0680,0.39954084
TEST_0681,0.492497
TEST_0682,0.6076197
TEST_0683,0.58772856
TEST_0684,0.6514846
TEST_0685,0.68502367
TEST_0686,0.29864308
TEST_0687,0.5914147
TEST_0688,0.5267106
TEST_0689,0.56628764
TEST_0690,0.36506635
TEST_0691,0.51610196
TEST_0692,0.5914147
TEST_0693,0.48171428
TEST_0694,0.29864308
TEST_0695,0.6187096
TEST_0696,0.5455554
TEST_0697,0.5110086
TEST_0698,0.5571018
TEST_0699,0.5504657
TEST_0700,0.30341327
TEST_0701,0.52077806
TEST_0702,0.28897056
TEST_0703,0.3713861
TEST_0704,0.43373758
TEST_0705,0.53479177
TEST_0706,0.36101943
TEST_0707,0.5028887
TEST_0708,0.5868341
TEST_0709,0.433833
TEST_0710,0.8231902
TEST_0711,0.6944626
TEST_0712,0.57189333
TEST_0713,0.57189333
TEST_0714,0.71023166
TEST_0715,0.7689044
TEST_0716,0.57189333
TEST_0717,0.57189333
TEST_0718,0.7277278
TEST_0719,0.7148787
TEST_0720,0.5725219
TEST_0721,0.60404074
TEST_0722,0.56819576
TEST_0723,0.48171583
TEST_0724,0.5442922
TEST_0725,0.56457055
TEST_0726,0.67427075
TEST_0727,0.47764277
TEST_0728,0.39590958
TEST_0729,0.5148691
TEST_0730,0.42038
TEST_0731,0.49794367
TEST_0732,0.66705513
TEST_0733,0.66965765
TEST_0734,0.3738939
TEST_0735,0.43164444
TEST_0736,0.71096855
TEST_0737,0.6514846
TEST_0738,0.44882315
TEST_0739,0.7502063
TEST_0740,0.6313259
TEST_0741,0.6634775
TEST_0742,0.6634775
TEST_0743,0.6357101
TEST_0744,0.77765185
TEST_0745,0.8200029
TEST_0746,0.5846751
TEST_0747,0.4995629
TEST_0748,0.44803715
TEST_0749,0.6128444
TEST_0750,0.4498369
TEST_0751,0.6024696
TEST_0752,0.5023608
TEST_0753,0.67978156
TEST_0754,0.43531102
TEST_0755,0.5943448
TEST_0756,0.6891642
TEST_0757,0.47477683
TEST_0758,0.6033864
TEST_0759,0.470709
TEST_0760,0.53040934
TEST_0761,0.38075656
TEST_0762,0.38474894
TEST_0763,0.30706078
TEST_0764,0.33826905
TEST_0765,0.3540609
TEST_0766,0.56728834
TEST_0767,0.27177873
TEST_0768,0.36773673
TEST_0769,0.5879118
TEST_0770,0.488372
TEST_0771,0.43273228
TEST_0772,0.46770757
TEST_0773,0.30076787
TEST_0774,0.36066332
TEST_0775,0.37632078
TEST_0776,0.52476376
TEST_0777,0.59293354
TEST_0778,0.40607736
TEST_0779,0.5907426
TEST_0780,0.29864308
TEST_0781,0.31214488
TEST_0782,0.46249548
TEST_0783,0.6090145
TEST_0784,0.67346287
TEST_0785,0.45050904
TEST_0786,0.46785966
TEST_0787,0.41189164
TEST_0788,0.6088292
TEST_0789,0.45785978
TEST_0790,0.46816072
TEST_0791,0.47570083
TEST_0792,0.42502537
TEST_0793,0.5961325
TEST_0794,0.41270033
TEST_0795,0.452706
TEST_0796,0.5125566
TEST_0797,0.4056711
TEST_0798,0.5475232
TEST_0799,0.5287942
TEST_0800,0.9297679
TEST_0801,0.45305476
TEST_0802,0.5067984
TEST_0803,0.566879
TEST_0804,0.5345773
TEST_0805,0.3683346
TEST_0806,0.5374195
TEST_0807,0.58792347
TEST_0808,0.7649669
TEST_0809,0.46313313
TEST_0810,0.32538214
TEST_0811,0.6499758
TEST_0812,0.44335532
TEST_0813,0.50863755
TEST_0814,0.48350856
TEST_0815,0.2742538
TEST_0816,0.44395834
TEST_0817,0.39245543
